doi,article_trial_or_failure,article_trial_or_failure_notes,mof_description,mof_name,modification_notes,rationale,based_on_success_index,varied_classes,metal_1,metal_1_abbr,metal_1_amount_text,metal_1_amount_value,metal_1_amount_unit,metal_2,metal_2_abbr,metal_2_amount_text,metal_2_amount_value,metal_2_amount_unit,metal_3,metal_3_abbr,metal_3_amount_text,metal_3_amount_value,metal_3_amount_unit,linker_1,linker_1_abbr,linker_1_amount_text,linker_1_amount_value,linker_1_amount_unit,linker_2,linker_2_abbr,linker_2_amount_text,linker_2_amount_value,linker_2_amount_unit,linker_3,linker_3_abbr,linker_3_amount_text,linker_3_amount_value,linker_3_amount_unit,modulator_1,modulator_1_abbr,modulator_1_amount_text,modulator_1_amount_value,modulator_1_amount_unit,modulator_2,modulator_2_abbr,modulator_2_amount_text,modulator_2_amount_value,modulator_2_amount_unit,solvent_main,solvent_main_abbr,solvent_main_amount_text,solvent_main_ml,solvent_secondary,solvent_secondary_abbr,solvent_secondary_amount_text,solvent_secondary_ml,metel_concnertation,M_L_ratio,temperature_c,temperature_c_text,time_h,time_text,vessel_type,stirring,washing_solvent,washing_cycles,activation_text,activation_temp_c,activation_time_h,crystal_morphology,yield_percent,crystal_size,topology_code,metal_cluster_connectivity,metal_cluster_connectivity_classified,unit_cell_short,pore_diameter_A,BET_surface_area_m2g,air_stable,water_stable,tga_decomposition_temp_c,applications,reference,status,error,crystal_code,additional_original_article_trial_or_failure,additional_trial_flag_source
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,an erbium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Er(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,80,80.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,an erbium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Er(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,90,90.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a europium metal-organic framework with rod-like Eu–O–C SBUs via binuclear Eu2(COO)2 units built by organic linker 2-nitroterephthalic acid,,Text: “Changing the lanthanide from Nd(III) to Eu(III)… under slow evaporation conditions resulted in microcrystalline solids… (Fig. S2).” These low‑T slow‑evap conditions are negative relative to hydrothermal Eu‑MOF formation.,"Failures cluster under slow-evaporation conditions: Eu, Tb, Er gave microcrystalline solids (Fig. S2) and Nd slow-evap (compound 2) was poorly reproducible and sensitive to pH/temperature. Hydrothermal 180 °C, 3 d afforded 3–8; shifting to ~80–90 °C for ~24 h undermined crystallinity or produced different phases.",4,metal_1;linker_1;modulator_1;temperature_c;time_h,Eu(CH3SO3)3,,8.0 mmol,8,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,1.0 mmol,1,mmol,,,,,,,,,,,sodium hydroxide,NaOH,2.0 mmol,2,mmol,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.5–5.8",,,water,H2O,9 mL (metal solution) + 4 mL (ligand solution),13,,,,,615,8,80,80.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colourless parallelepiped crystals,25,,,rod-like Eu–O–C SBUs via binuclear Eu2(COO)2 units,1D rod SBU (coordination chain),"C2/c, a=16.7909 Å, b=11.3883 Å, c=15.3276 Å, β=90.119°",,,yes,not_reported,375,luminescence,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a europium metal-organic framework with rod-like Eu–O–C SBUs via binuclear Eu2(COO)2 units built by organic linker 2-nitroterephthalic acid,,Text: “Changing the lanthanide from Nd(III) to Eu(III)… under slow evaporation conditions resulted in microcrystalline solids… (Fig. S2).” These low‑T slow‑evap conditions are negative relative to hydrothermal Eu‑MOF formation.,"Failures cluster under slow-evaporation conditions: Eu, Tb, Er gave microcrystalline solids (Fig. S2) and Nd slow-evap (compound 2) was poorly reproducible and sensitive to pH/temperature. Hydrothermal 180 °C, 3 d afforded 3–8; shifting to ~80–90 °C for ~24 h undermined crystallinity or produced different phases.",4,metal_1;linker_1;modulator_1;temperature_c;time_h,Eu(CH3SO3)3,,8.0 mmol,8,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,1.0 mmol,1,mmol,,,,,,,,,,,sodium hydroxide,NaOH,2.0 mmol,2,mmol,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.5–5.8",,,water,H2O,9 mL (metal solution) + 4 mL (ligand solution),13,,,,,615,8,90,90.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colourless parallelepiped crystals,25,,,rod-like Eu–O–C SBUs via binuclear Eu2(COO)2 units,1D rod SBU (coordination chain),"C2/c, a=16.7909 Å, b=11.3883 Å, c=15.3276 Å, β=90.119°",,,yes,not_reported,375,luminescence,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,an erbium metal-organic framework with rod-like Er–O–C SBUs via binuclear Er2(COO)2 units built by organic linker 2-nitroterephthalic acid,,Text: “Changing the lanthanide from Nd(III) to … Er(III) under slow evaporation conditions resulted in microcrystalline solids… (Fig. S2).” These low‑T slow‑evap conditions are negative relative to the hydrothermal Er‑MOF.,"Failures cluster under slow-evaporation conditions: Eu, Tb, Er gave microcrystalline solids (Fig. S2) and Nd slow-evap (compound 2) was poorly reproducible and sensitive to pH/temperature. Hydrothermal 180 °C, 3 d afforded 3–8; shifting to ~80–90 °C for ~24 h undermined crystallinity or produced different phases.",7,metal_1;linker_1;modulator_1;temperature_c;time_h,Er(CH3SO3)3,,8.0 mmol,8,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,1.0 mmol,1,mmol,,,,,,,,,,,sodium hydroxide,NaOH,2.0 mmol,2,mmol,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.5–5.8",,,water,H2O,9 mL (metal solution) + 4 mL (ligand solution),13,,,,,615,8,80,80.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,pink parallelepiped crystals,30,,,rod-like Er–O–C SBUs via binuclear Er2(COO)2 units,1D rod SBU (coordination chain),"C2/c, a=16.6713 Å, b=11.2905 Å, c=15.2129 Å, β=90.224°",,,yes,not_reported,375,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,an erbium metal-organic framework with rod-like Er–O–C SBUs via binuclear Er2(COO)2 units built by organic linker 2-nitroterephthalic acid,,Text: “Changing the lanthanide from Nd(III) to … Er(III) under slow evaporation conditions resulted in microcrystalline solids… (Fig. S2).” These low‑T slow‑evap conditions are negative relative to the hydrothermal Er‑MOF.,"Failures cluster under slow-evaporation conditions: Eu, Tb, Er gave microcrystalline solids (Fig. S2) and Nd slow-evap (compound 2) was poorly reproducible and sensitive to pH/temperature. Hydrothermal 180 °C, 3 d afforded 3–8; shifting to ~80–90 °C for ~24 h undermined crystallinity or produced different phases.",7,metal_1;linker_1;modulator_1;temperature_c;time_h,Er(CH3SO3)3,,8.0 mmol,8,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,1.0 mmol,1,mmol,,,,,,,,,,,sodium hydroxide,NaOH,2.0 mmol,2,mmol,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.5–5.8",,,water,H2O,9 mL (metal solution) + 4 mL (ligand solution),13,,,,,615,8,90,90.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,pink parallelepiped crystals,30,,,rod-like Er–O–C SBUs via binuclear Er2(COO)2 units,1D rod SBU (coordination chain),"C2/c, a=16.6713 Å, b=11.2905 Å, c=15.2129 Å, β=90.224°",,,yes,not_reported,375,,10.1039/c6nj00822d,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O2 (2-D overall) built by organic linker meso-tartaric acid hydrate,[Ca(meso-Tar)(H2O)2]·H2O,Table 2 and SI: at 100 °C forms 6; ≥150 °C forms anhydrous 7. These hydrothermal temperatures fail for 5.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",5,temperature_c;time_h,Ca(CH3COO)2,,"176.1 mg, 1 mmol",1,mmol,,,,,,,,,,,meso-tartaric acid hydrate,,"168.3 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,100,100.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O2 (2-D overall),3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O2 (2-D overall) built by organic linker meso-tartaric acid hydrate,[Ca(meso-Tar)(H2O)2]·H2O,Table 2 and SI: at 100 °C forms 6; ≥150 °C forms anhydrous 7. These hydrothermal temperatures fail for 5.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",5,temperature_c;time_h,Ca(CH3COO)2,,"176.1 mg, 1 mmol",1,mmol,,,,,,,,,,,meso-tartaric acid hydrate,,"168.3 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,150,150.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O2 (2-D overall),3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O2 (2-D overall) built by organic linker meso-tartaric acid hydrate,[Ca(meso-Tar)(H2O)2]·H2O,Table 2 and SI: at 100 °C forms 6; ≥150 °C forms anhydrous 7. These hydrothermal temperatures fail for 5.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",5,temperature_c;time_h,Ca(CH3COO)2,,"176.1 mg, 1 mmol",1,mmol,,,,,,,,,,,meso-tartaric acid hydrate,,"168.3 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,180,180.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O2 (2-D overall),3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O2 (2-D overall) built by organic linker meso-tartaric acid hydrate,[Ca(meso-Tar)(H2O)2]·H2O,Table 2 and SI: at 100 °C forms 6; ≥150 °C forms anhydrous 7. These hydrothermal temperatures fail for 5.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",5,temperature_c;time_h,Ca(CH3COO)2,,"176.1 mg, 1 mmol",1,mmol,,,,,,,,,,,meso-tartaric acid hydrate,,"168.3 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,200,200.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O2 (2-D overall),3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O2 (2-D overall) built by organic linker meso-tartaric acid hydrate,[Ca(meso-Tar)(H2O)2]·H2O,Table 2 and SI: at 100 °C forms 6; ≥150 °C forms anhydrous 7. These hydrothermal temperatures fail for 5.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",5,temperature_c;time_h,Ca(CH3COO)2,,"176.1 mg, 1 mmol",1,mmol,,,,,,,,,,,meso-tartaric acid hydrate,,"168.3 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,220,220.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O2 (2-D overall),3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O3 built by organic linker L-tartaric acid,[Ca(L-Tar)(H2O)2]·2H2O,Table 2 and SI: at 100 °C longer times give mixtures 1+2; ≥125 °C gives anhydrous 2. Thus higher-T hydrothermal conditions fail for phase 1.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",1,temperature_c;time_h,Ca(CH3COO)2,,"176.2 mg, 1 mmol",1,mmol,,,,,,,,,,,L-tartaric acid,,"150.2 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,100,100.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O3,3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O3 built by organic linker L-tartaric acid,[Ca(L-Tar)(H2O)2]·2H2O,Table 2 and SI: at 100 °C longer times give mixtures 1+2; ≥125 °C gives anhydrous 2. Thus higher-T hydrothermal conditions fail for phase 1.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",1,temperature_c;time_h,Ca(CH3COO)2,,"176.2 mg, 1 mmol",1,mmol,,,,,,,,,,,L-tartaric acid,,"150.2 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,125,125.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O3,3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O3 built by organic linker L-tartaric acid,[Ca(L-Tar)(H2O)2]·2H2O,Table 2 and SI: at 100 °C longer times give mixtures 1+2; ≥125 °C gives anhydrous 2. Thus higher-T hydrothermal conditions fail for phase 1.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",1,temperature_c;time_h,Ca(CH3COO)2,,"176.2 mg, 1 mmol",1,mmol,,,,,,,,,,,L-tartaric acid,,"150.2 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,150,150.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O3,3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O3 built by organic linker L-tartaric acid,[Ca(L-Tar)(H2O)2]·2H2O,Table 2 and SI: at 100 °C longer times give mixtures 1+2; ≥125 °C gives anhydrous 2. Thus higher-T hydrothermal conditions fail for phase 1.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",1,temperature_c;time_h,Ca(CH3COO)2,,"176.2 mg, 1 mmol",1,mmol,,,,,,,,,,,L-tartaric acid,,"150.2 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,180,180.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O3,3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/ja905690t,yes,"Disappearing pseudopolymorphs (8,10 could not be reproduced later); single crystals unobtained for 4 and 6.",a calcium metal-organic framework with I0O3 built by organic linker L-tartaric acid,[Ca(L-Tar)(H2O)2]·2H2O,Table 2 and SI: at 100 °C longer times give mixtures 1+2; ≥125 °C gives anhydrous 2. Thus higher-T hydrothermal conditions fail for phase 1.,"Across Ca/Sr/Ba tartrates (1–18), phase formation is highly temperature- and stereochemistry-dependent. Outside the narrow windows, reactions yield other hydrates or phases (e.g., meso or DL products) or mixtures, not the target. We list these non-working windows and linker swaps based on Tables 2–4 and SI notes.",1,temperature_c;time_h,Ca(CH3COO)2,,"176.2 mg, 1 mmol",1,mmol,,,,,,,,,,,L-tartaric acid,,"150.2 mg, 1 mmol",1,mmol,,,,,,,,,,,,,,,,,,,,,water,H2O,10 mL,10,,,,,100,1,200,200.0 °C,48,48.0 h,glass scintillation vial,static,water,,,,,white powder,,,,I0O3,3D multinodal connectivity,,,,,,,,10.1021/ja905690t,ok,,,,
10.1021/acs.cgd.1c00385,yes,At pH ≈4.6 a 2D framework formed as a minor impurity; pH and ratios were critical for pure 2.,"a cobalt metal-organic framework with [Co2(O)(COO)2]n cluster chains; noninterpenetrated built by organic linkers 2,6-di(1H-imidazol-1-yl)pyridine and 1,2,4,5-benzenetetracarboxylic acid",[Co2(dip)2(btec)(H2O)]·3H2O (2),Include explicitly stated failure: lower pH gave impurity. Text: “molar ratio and pH control were very important… a 2D framework could be obtained as a minor impurity when the pH was controlled at ca. pH 4.6” (main text; Fig. S2 supports purity at optimized pH).,"Negative conditions focus on pH control for [Co2(dip)2(btec)(H2O)]·3H2O (2): at ca. pH 4.6, a 2D framework impurity appears; proper pH and ratios are critical for pure 2. No explicit failed alternatives were reported for [Co2(dip)2(obb)2]·2H2O (1).",2,modulator_1,Co(NO3)2·6H2O,,"0.149 g, 0.5 mmol",0.5,mmol,,,,,,,,,,,"2,6-di(1H-imidazol-1-yl)pyridine",dip,"0.106 g, 0.5 mmol",0.5,mmol,"1,2,4,5-benzenetetracarboxylic acid",btec,"0.1271 g, 0.5 mmol",0.5,mmol,,,,,,NaOH solution (pH adjustment),,,,,,,,,,water,H2O,10 mL,10,,,,,50,1,140,140 °C,72,"heated to 140 °C over 12 h, maintained 72 h; cooled to 40 °C over 24 h",Teflon-lined autoclave (20 mL),static,"H2O, MeOH, DMF",,air-dried,,,pink crystalline solid,78,,,[Co2(O)(COO)2]n cluster chains; noninterpenetrated,polynuclear cluster SBU,"a=7.1134(5), b=13.8053(11), c=18.4479(13), α=106.665(5), β=100.591(5), γ=97.996(5), P-1",,,not_reported,yes,397,proton_conduction,10.1021/acs.cgd.1c00385,ok,,,,
